latitude,longitude,path,row,scan,track,acq_date,acq_time,satellite,confidence,daynight
46.516115,-112.300045,039,028,2073,2140,2023-10-10,1812,L9,L,D
46.516372,-112.301225,039,028,2070,2139,2023-10-10,1812,L9,H,D
46.516376,-112.300834,039,028,2071,2139,2023-10-10,1812,L9,H,D
46.516381,-112.300443,039,028,2072,2139,2023-10-10,1812,L9,H,D
46.516385,-112.300052,039,028,2073,2139,2023-10-10,1812,L9,H,D
46.51639,-112.299661,039,028,2074,2139,2023-10-10,1812,L9,L,D
46.516646,-112.30084,039,028,2071,2138,2023-10-10,1812,L9,L,D
46.516651,-112.300449,039,028,2072,2138,2023-10-10,1812,L9,H,D
46.516655,-112.300058,039,028,2073,2138,2023-10-10,1812,L9,H,D
46.51666,-112.299667,039,028,2074,2138,2023-10-10,1812,L9,H,D
46.516921,-112.300455,039,028,2072,2137,2023-10-10,1812,L9,H,D
46.516925,-112.300064,039,028,2073,2137,2023-10-10,1812,L9,H,D
46.51719,-112.300462,039,028,2072,2136,2023-10-10,1812,L9,H,D
46.517195,-112.300071,039,028,2073,2136,2023-10-10,1812,L9,H,D
46.517398,-112.305942,039,028,2058,2135,2023-10-10,1812,L9,H,D
46.517402,-112.305551,039,028,2059,2135,2023-10-10,1812,L9,H,D
46.517407,-112.30516,039,028,2060,2135,2023-10-10,1812,L9,L,D
46.517668,-112.305949,039,028,2058,2134,2023-10-10,1812,L9,L,D
46.517672,-112.305558,039,028,2059,2134,2023-10-10,1812,L9,H,D
46.517677,-112.305167,039,028,2060,2134,2023-10-10,1812,L9,H,D
46.517681,-112.304776,039,028,2061,2134,2023-10-10,1812,L9,H,D
46.517686,-112.304385,039,028,2062,2134,2023-10-10,1812,L9,H,D
46.51769,-112.303994,039,028,2063,2134,2023-10-10,1812,L9,H,D
46.517942,-112.305564,039,028,2059,2133,2023-10-10,1812,L9,H,D
46.517947,-112.305173,039,028,2060,2133,2023-10-10,1812,L9,H,D
46.517951,-112.304782,039,028,2061,2133,2023-10-10,1812,L9,H,D
46.517956,-112.304391,039,028,2062,2133,2023-10-10,1812,L9,H,D
46.51796,-112.304,039,028,2063,2133,2023-10-10,1812,L9,H,D
46.517965,-112.303609,039,028,2064,2133,2023-10-10,1812,L9,H,D
46.518217,-112.30518,039,028,2060,2132,2023-10-10,1812,L9,H,D
46.518221,-112.304789,039,028,2061,2132,2023-10-10,1812,L9,H,D
46.518226,-112.304398,039,028,2062,2132,2023-10-10,1812,L9,H,D
46.51823,-112.304007,039,028,2063,2132,2023-10-10,1812,L9,H,D
46.518235,-112.303616,039,028,2064,2132,2023-10-10,1812,L9,H,D
46.518239,-112.303225,039,028,2065,2132,2023-10-10,1812,L9,H,D
46.518496,-112.304404,039,028,2062,2131,2023-10-10,1812,L9,H,D
46.5185,-112.304013,039,028,2063,2131,2023-10-10,1812,L9,H,D
46.518504,-112.303622,039,028,2064,2131,2023-10-10,1812,L9,H,D
49.839338,-111.426462,039,026,1605,342,2023-10-10,1812,L9,H,D
49.839609,-111.426048,039,026,1606,341,2023-10-10,1812,L9,H,D
49.839611,-111.42563,039,026,1607,341,2023-10-10,1812,L9,H,D
49.839879,-111.42605,039,026,1606,340,2023-10-10,1812,L9,H,D
49.840687,-111.426474,039,026,1605,337,2023-10-10,1812,L9,M,D
42.685269,-111.591468,039,030,6612,5856,2023-10-10,1813,L9,H,D
42.685271,-111.591102,039,030,6613,5856,2023-10-10,1813,L9,H,D
42.685273,-111.590736,039,030,6614,5856,2023-10-10,1813,L9,M,D
42.685536,-111.592203,039,030,6610,5855,2023-10-10,1813,L9,H,D
42.685537,-111.591837,039,030,6611,5855,2023-10-10,1813,L9,H,D
42.685539,-111.591471,039,030,6612,5855,2023-10-10,1813,L9,H,D
42.685541,-111.591105,039,030,6613,5855,2023-10-10,1813,L9,H,D
42.685543,-111.590738,039,030,6614,5855,2023-10-10,1813,L9,H,D
42.685545,-111.590372,039,030,6615,5855,2023-10-10,1813,L9,H,D
42.685547,-111.590006,039,030,6616,5855,2023-10-10,1813,L9,H,D
42.685806,-111.592206,039,030,6610,5854,2023-10-10,1813,L9,L,D
42.685808,-111.59184,039,030,6611,5854,2023-10-10,1813,L9,H,D
42.685809,-111.591473,039,030,6612,5854,2023-10-10,1813,L9,H,D
42.685811,-111.591107,039,030,6613,5854,2023-10-10,1813,L9,H,D
42.685813,-111.590741,039,030,6614,5854,2023-10-10,1813,L9,H,D
42.685817,-111.590009,039,030,6616,5854,2023-10-10,1813,L9,H,D
42.687716,-111.588562,039,030,6620,5847,2023-10-10,1813,L9,H,D
42.687718,-111.588196,039,030,6621,5847,2023-10-10,1813,L9,H,D
42.687986,-111.588564,039,030,6620,5846,2023-10-10,1813,L9,M,D
42.687988,-111.588198,039,030,6621,5846,2023-10-10,1813,L9,H,D
42.688256,-111.588567,039,030,6620,5845,2023-10-10,1813,L9,M,D
42.688258,-111.588201,039,030,6621,5845,2023-10-10,1813,L9,M,D
42.927557,-112.107354,039,030,5215,4945,2023-10-10,1813,L9,M,D
42.927561,-112.106987,039,030,5216,4945,2023-10-10,1813,L9,M,D
42.927565,-112.106619,039,030,5217,4945,2023-10-10,1813,L9,L,D
42.927831,-112.106992,039,030,5216,4944,2023-10-10,1813,L9,M,D
42.927835,-112.106624,039,030,5217,4944,2023-10-10,1813,L9,M,D
42.976796,-112.802858,039,030,3327,4730,2023-10-10,1813,L9,M,D
42.976802,-112.80249,039,030,3328,4730,2023-10-10,1813,L9,H,D
42.977255,-112.808022,039,030,3313,4728,2023-10-10,1813,L9,H,D
42.977261,-112.807654,039,030,3314,4728,2023-10-10,1813,L9,M,D
42.977302,-112.80508,039,030,3321,4728,2023-10-10,1813,L9,M,D
42.977519,-112.808398,039,030,3312,4727,2023-10-10,1813,L9,M,D
42.977525,-112.80803,039,030,3313,4727,2023-10-10,1813,L9,H,D
42.977531,-112.807662,039,030,3314,4727,2023-10-10,1813,L9,M,D
42.977566,-112.805456,039,030,3320,4727,2023-10-10,1813,L9,M,D
42.977572,-112.805088,039,030,3321,4727,2023-10-10,1813,L9,H,D
42.977635,-112.801043,039,030,3332,4727,2023-10-10,1813,L9,M,D
42.977641,-112.800675,039,030,3333,4727,2023-10-10,1813,L9,H,D
42.977647,-112.800307,039,030,3334,4727,2023-10-10,1813,L9,M,D
42.977824,-112.806199,039,030,3318,4726,2023-10-10,1813,L9,H,D
42.97783,-112.805831,039,030,3319,4726,2023-10-10,1813,L9,L,D
42.977836,-112.805464,039,030,3320,4726,2023-10-10,1813,L9,M,D
42.978094,-112.806207,039,030,3318,4725,2023-10-10,1813,L9,H,D
42.9781,-112.805839,039,030,3319,4725,2023-10-10,1813,L9,H,D
42.978106,-112.805471,039,030,3320,4725,2023-10-10,1813,L9,M,D
42.97837,-112.805847,039,030,3319,4724,2023-10-10,1813,L9,L,D
42.978445,-112.801066,039,030,3332,4724,2023-10-10,1813,L9,M,D
42.979227,-112.802929,039,030,3327,4721,2023-10-10,1813,L9,M,D
42.979497,-112.802937,039,030,3327,4720,2023-10-10,1813,L9,M,D
42.97999,-112.805894,039,030,3319,4718,2023-10-10,1813,L9,L,D
42.980037,-112.802952,039,030,3327,4718,2023-10-10,1813,L9,H,D
42.980077,-112.800378,039,030,3334,4718,2023-10-10,1813,L9,M,D
42.980089,-112.799643,039,030,3336,4718,2023-10-10,1813,L9,L,D
42.98026,-112.805902,039,030,3319,4717,2023-10-10,1813,L9,L,D
42.980272,-112.805167,039,030,3321,4717,2023-10-10,1813,L9,L,D
42.980307,-112.80296,039,030,3327,4717,2023-10-10,1813,L9,M,D
42.980347,-112.800386,039,030,3334,4717,2023-10-10,1813,L9,L,D
43.037707,-112.386648,039,030,4462,4526,2023-10-10,1813,L9,H,D
43.037977,-112.386654,039,030,4462,4525,2023-10-10,1813,L9,H,D
43.30924,-112.551499,039,030,4033,3513,2023-10-10,1813,L9,H,D
43.691185,-112.025264,039,029,4053,7361,2023-10-10,1813,L9,H,D
43.691185,-112.025264,039,030,5473,2121,2023-10-10,1813,L9,H,D
44.003736,-111.423667,039,029,5675,6218,2023-10-10,1813,L9,L,D
44.479899,-111.493869,039,029,5498,4454,2023-10-10,1813,L9,M,D
44.480711,-111.493499,039,029,5499,4451,2023-10-10,1813,L9,L,D
44.480981,-111.493501,039,029,5499,4450,2023-10-10,1813,L9,M,D
44.481244,-111.495012,039,029,5495,4449,2023-10-10,1813,L9,M,D
44.481251,-111.493504,039,029,5499,4449,2023-10-10,1813,L9,M,D
44.481514,-111.495015,039,029,5495,4448,2023-10-10,1813,L9,H,D
44.481516,-111.494638,039,029,5496,4448,2023-10-10,1813,L9,H,D
44.481521,-111.493506,039,029,5499,4448,2023-10-10,1813,L9,M,D
44.481523,-111.493129,039,029,5500,4448,2023-10-10,1813,L9,M,D
44.481784,-111.495017,039,029,5495,4447,2023-10-10,1813,L9,H,D
44.481786,-111.49464,039,029,5496,4447,2023-10-10,1813,L9,H,D
44.481788,-111.494263,039,029,5497,4447,2023-10-10,1813,L9,L,D
44.481791,-111.493508,039,029,5499,4447,2023-10-10,1813,L9,H,D
44.481793,-111.493131,039,029,5500,4447,2023-10-10,1813,L9,M,D
44.482056,-111.494642,039,029,5496,4446,2023-10-10,1813,L9,H,D
44.482058,-111.494265,039,029,5497,4446,2023-10-10,1813,L9,H,D
44.482878,-111.492008,039,029,5503,4443,2023-10-10,1813,L9,H,D
44.482879,-111.491631,039,029,5504,4443,2023-10-10,1813,L9,H,D
44.483148,-111.49201,039,029,5503,4442,2023-10-10,1813,L9,H,D
44.483411,-111.493522,039,029,5499,4441,2023-10-10,1813,L9,H,D
44.483418,-111.492013,039,029,5503,4441,2023-10-10,1813,L9,H,D
44.48342,-111.491635,039,029,5504,4441,2023-10-10,1813,L9,H,D
44.48368,-111.493901,039,029,5498,4440,2023-10-10,1813,L9,M,D
44.483686,-111.492392,039,029,5502,4440,2023-10-10,1813,L9,M,D
44.483688,-111.492015,039,029,5503,4440,2023-10-10,1813,L9,H,D
44.48369,-111.491638,039,029,5504,4440,2023-10-10,1813,L9,H,D
44.483948,-111.494281,039,029,5497,4439,2023-10-10,1813,L9,M,D
44.48395,-111.493904,039,029,5498,4439,2023-10-10,1813,L9,L,D
44.483958,-111.492017,039,029,5503,4439,2023-10-10,1813,L9,M,D
44.484217,-111.49466,039,029,5496,4438,2023-10-10,1813,L9,H,D
44.484218,-111.494283,039,029,5497,4438,2023-10-10,1813,L9,H,D
44.484487,-111.494663,039,029,5496,4437,2023-10-10,1813,L9,H,D
44.484488,-111.494285,039,029,5497,4437,2023-10-10,1813,L9,H,D
44.485831,-111.496183,039,029,5492,4432,2023-10-10,1813,L9,H,D
44.485832,-111.495806,039,029,5493,4432,2023-10-10,1813,L9,M,D
44.486101,-111.496185,039,029,5492,4431,2023-10-10,1813,L9,H,D
44.486102,-111.495808,039,029,5493,4431,2023-10-10,1813,L9,M,D
44.486371,-111.496188,039,029,5492,4430,2023-10-10,1813,L9,H,D
44.486911,-111.496192,039,029,5492,4428,2023-10-10,1813,L9,H,D
44.487179,-111.496572,039,029,5491,4427,2023-10-10,1813,L9,H,D
44.487181,-111.496195,039,029,5492,4427,2023-10-10,1813,L9,H,D
44.487449,-111.496574,039,029,5491,4426,2023-10-10,1813,L9,H,D
44.487451,-111.496197,039,029,5492,4426,2023-10-10,1813,L9,L,D
44.488536,-111.495074,039,029,5495,4422,2023-10-10,1813,L9,M,D
44.48881,-111.494322,039,029,5497,4421,2023-10-10,1813,L9,M,D
41.283829,-112.124248,039,031,6519,5788,2023-10-10,1814,L9,H,D
41.283832,-112.12389,039,031,6520,5788,2023-10-10,1814,L9,H,D
41.537418,-112.111726,039,031,6566,4850,2023-10-10,1814,L9,L,D
41.622378,-112.071411,039,031,6682,4537,2023-10-10,1814,L9,H,D
41.622648,-112.071415,039,031,6682,4536,2023-10-10,1814,L9,H,D
41.622651,-112.071055,039,031,6683,4536,2023-10-10,1814,L9,L,D
42.022219,-111.815747,039,031,7406,3065,2023-10-10,1814,L9,H,D
42.346719,-113.812505,039,031,1935,1747,2023-10-10,1814,L9,M,D
42.346989,-113.812517,039,031,1935,1746,2023-10-10,1814,L9,H,D
36.031466,-114.767176,039,035,3983,3879,2023-10-10,1815,L9,H,D
36.031736,-114.767168,039,035,3983,3878,2023-10-10,1815,L9,M,D
36.031743,-114.767501,039,035,3982,3878,2023-10-10,1815,L9,H,D
36.094908,-115.176213,039,035,2750,3670,2023-10-10,1815,L9,H,D
36.095179,-115.176206,039,035,2750,3669,2023-10-10,1815,L9,H,D
36.132769,-115.039324,039,035,3158,3522,2023-10-10,1815,L9,H,D
36.236224,-115.116188,039,035,2920,3144,2023-10-10,1815,L9,L,D
31.320826,-115.70261,039,038,4862,5411,2023-10-10,1816,L9,H,D
31.321097,-115.702606,039,038,4862,5410,2023-10-10,1816,L9,H,D
31.899267,-116.465149,039,038,2433,3294,2023-10-10,1816,L9,M,D
32.093189,-116.572436,039,038,2092,2579,2023-10-10,1816,L9,H,D
32.093459,-116.572434,039,038,2092,2578,2023-10-10,1816,L9,H,D
32.259695,-115.296444,039,037,4926,7234,2023-10-10,1816,L9,H,D
32.259695,-115.296444,039,038,6096,1924,2023-10-10,1816,L9,H,D
32.259961,-115.296121,039,037,4927,7233,2023-10-10,1816,L9,H,D
32.259961,-115.296121,039,038,6097,1923,2023-10-10,1816,L9,H,D
32.259965,-115.296439,039,037,4926,7233,2023-10-10,1816,L9,H,D
32.259965,-115.296439,039,038,6096,1923,2023-10-10,1816,L9,H,D
32.279417,-115.086495,039,038,6754,1840,2023-10-10,1816,L9,L,D
32.279417,-115.086495,039,037,5584,7150,2023-10-10,1816,L9,L,D
32.302726,-115.125191,039,037,5461,7066,2023-10-10,1816,L9,H,D
32.302726,-115.125191,039,038,6631,1756,2023-10-10,1816,L9,H,D
32.30274,-115.126147,039,037,5458,7066,2023-10-10,1816,L9,H,D
32.30274,-115.126147,039,038,6628,1756,2023-10-10,1816,L9,H,D
32.303006,-115.125823,039,038,6629,1755,2023-10-10,1816,L9,M,D
32.303006,-115.125823,039,037,5459,7065,2023-10-10,1816,L9,M,D
32.303011,-115.126141,039,037,5458,7065,2023-10-10,1816,L9,H,D
32.303011,-115.126141,039,038,6628,1755,2023-10-10,1816,L9,H,D
32.303015,-115.12646,039,038,6627,1755,2023-10-10,1816,L9,H,D
32.303015,-115.12646,039,037,5457,7065,2023-10-10,1816,L9,H,D
32.303281,-115.126136,039,038,6628,1754,2023-10-10,1816,L9,M,D
32.303281,-115.126136,039,037,5458,7064,2023-10-10,1816,L9,M,D
32.303286,-115.126454,039,037,5457,7064,2023-10-10,1816,L9,M,D
32.421046,-115.006951,039,037,5824,6622,2023-10-10,1816,L9,L,D
32.421046,-115.006951,039,038,6994,1312,2023-10-10,1816,L9,L,D
32.436845,-115.083495,039,038,6753,1258,2023-10-10,1816,L9,H,D
32.436845,-115.083495,039,037,5583,6568,2023-10-10,1816,L9,H,D
32.436874,-115.085408,039,037,5577,6568,2023-10-10,1816,L9,H,D
32.436874,-115.085408,039,038,6747,1258,2023-10-10,1816,L9,H,D
32.436879,-115.085727,039,038,6746,1258,2023-10-10,1816,L9,H,D
32.436879,-115.085727,039,037,5576,6568,2023-10-10,1816,L9,H,D
32.437111,-115.08317,039,038,6754,1257,2023-10-10,1816,L9,M,D
32.437111,-115.08317,039,037,5584,6567,2023-10-10,1816,L9,H,D
32.437116,-115.083489,039,037,5583,6567,2023-10-10,1816,L9,H,D
32.437116,-115.083489,039,038,6753,1257,2023-10-10,1816,L9,H,D
32.43714,-115.085084,039,038,6748,1257,2023-10-10,1816,L9,H,D
32.43714,-115.085084,039,037,5578,6567,2023-10-10,1816,L9,H,D
32.437145,-115.085403,039,038,6747,1257,2023-10-10,1816,L9,H,D
32.437145,-115.085403,039,037,5577,6567,2023-10-10,1816,L9,H,D
32.43715,-115.085722,039,038,6746,1257,2023-10-10,1816,L9,H,D
32.43715,-115.085722,039,037,5576,6567,2023-10-10,1816,L9,H,D
32.437415,-115.085397,039,038,6747,1256,2023-10-10,1816,L9,H,D
32.437415,-115.085397,039,037,5577,6566,2023-10-10,1816,L9,H,D
32.43742,-115.085716,039,038,6746,1256,2023-10-10,1816,L9,H,D
32.43742,-115.085716,039,037,5576,6566,2023-10-10,1816,L9,H,D
32.437686,-115.085391,039,037,5577,6565,2023-10-10,1816,L9,H,D
32.437691,-115.08571,039,038,6746,1255,2023-10-10,1816,L9,H,D
32.437691,-115.08571,039,037,5576,6565,2023-10-10,1816,L9,H,D
32.437922,-115.083153,039,038,6754,1254,2023-10-10,1816,L9,H,D
32.437922,-115.083153,039,037,5584,6564,2023-10-10,1816,L9,H,D
32.438193,-115.083147,039,038,6754,1253,2023-10-10,1816,L9,H,D
32.438193,-115.083147,039,037,5584,6563,2023-10-10,1816,L9,H,D
32.438198,-115.083466,039,038,6753,1253,2023-10-10,1816,L9,H,D
32.438198,-115.083466,039,037,5583,6563,2023-10-10,1816,L9,H,D
32.438463,-115.083141,039,037,5584,6562,2023-10-10,1816,L9,H,D
32.438463,-115.083141,039,038,6754,1252,2023-10-10,1816,L9,H,D
32.438468,-115.08346,039,038,6753,1252,2023-10-10,1816,L9,H,D
32.438468,-115.08346,039,037,5583,6562,2023-10-10,1816,L9,H,D
32.438734,-115.083136,039,037,5584,6561,2023-10-10,1816,L9,L,D
32.438739,-115.083455,039,037,5583,6561,2023-10-10,1816,L9,H,D
32.438739,-115.083455,039,038,6753,1251,2023-10-10,1816,L9,H,D
32.494549,-116.786417,039,038,1416,1098,2023-10-10,1816,L9,M,D
32.494549,-116.786417,039,037,246,6408,2023-10-10,1816,L9,M,D
32.507713,-115.455597,039,037,4413,6325,2023-10-10,1816,L9,H,D
32.507713,-115.455597,039,038,5583,1015,2023-10-10,1816,L9,H,D
32.507983,-115.455593,039,038,5583,1014,2023-10-10,1816,L9,L,D
32.507983,-115.455593,039,037,4413,6324,2023-10-10,1816,L9,L,D
32.509115,-115.43769,039,038,5639,1009,2023-10-10,1816,L9,H,D
32.509115,-115.43769,039,037,4469,6319,2023-10-10,1816,L9,H,D
32.509652,-115.437362,039,038,5640,1007,2023-10-10,1816,L9,L,D
32.509652,-115.437362,039,037,4470,6317,2023-10-10,1816,L9,L,D
32.513708,-115.352344,039,038,5906,988,2023-10-10,1816,L9,H,D
32.513708,-115.352344,039,037,4736,6298,2023-10-10,1816,L9,H,D
32.513713,-115.352664,039,038,5905,988,2023-10-10,1816,L9,H,D
32.513713,-115.352664,039,037,4735,6298,2023-10-10,1816,L9,H,D
32.513979,-115.352339,039,037,4736,6297,2023-10-10,1816,L9,M,D
32.523508,-116.573924,039,037,911,6299,2023-10-10,1816,L9,M,D
32.523508,-116.573924,039,038,2081,989,2023-10-10,1816,L9,M,D
32.530577,-116.33238,039,038,2837,959,2023-10-10,1816,L9,H,D
32.530577,-116.33238,039,037,1667,6269,2023-10-10,1816,L9,H,D
32.530578,-116.3327,039,037,1666,6269,2023-10-10,1816,L9,H,D
32.53981,-115.537466,039,038,5325,900,2023-10-10,1816,L9,L,D
32.53981,-115.537466,039,037,4155,6210,2023-10-10,1816,L9,L,D
32.539813,-115.537785,039,037,4154,6210,2023-10-10,1816,L9,H,D
32.539813,-115.537785,039,038,5324,900,2023-10-10,1816,L9,H,D
32.560869,-115.421777,039,037,4516,6127,2023-10-10,1816,L9,H,D
32.572661,-115.136849,039,037,5407,6069,2023-10-10,1816,L9,H,D
32.770642,-115.539147,039,037,4138,5357,2023-10-10,1816,L9,H,D
33.142646,-115.446497,039,037,4407,3978,2023-10-10,1816,L9,H,D
33.14265,-115.446819,039,037,4406,3978,2023-10-10,1816,L9,H,D
33.142909,-115.445849,039,037,4409,3977,2023-10-10,1816,L9,H,D
33.142913,-115.446171,039,037,4408,3977,2023-10-10,1816,L9,H,D
33.142917,-115.446492,039,037,4407,3977,2023-10-10,1816,L9,H,D
33.142921,-115.446814,039,037,4406,3977,2023-10-10,1816,L9,H,D
33.142925,-115.447135,039,037,4405,3977,2023-10-10,1816,L9,H,D
33.143179,-115.445844,039,037,4409,3976,2023-10-10,1816,L9,H,D
33.143183,-115.446166,039,037,4408,3976,2023-10-10,1816,L9,H,D
33.143187,-115.446487,039,037,4407,3976,2023-10-10,1816,L9,H,D
33.143191,-115.446809,039,037,4406,3976,2023-10-10,1816,L9,H,D
33.143195,-115.447131,039,037,4405,3976,2023-10-10,1816,L9,H,D
33.143454,-115.446161,039,037,4408,3975,2023-10-10,1816,L9,H,D
33.143458,-115.446483,039,037,4407,3975,2023-10-10,1816,L9,H,D
33.143462,-115.446804,039,037,4406,3975,2023-10-10,1816,L9,H,D
33.143466,-115.447126,039,037,4405,3975,2023-10-10,1816,L9,H,D
33.143724,-115.446156,039,037,4408,3974,2023-10-10,1816,L9,H,D
33.143728,-115.446478,039,037,4407,3974,2023-10-10,1816,L9,H,D
33.143732,-115.446799,039,037,4406,3974,2023-10-10,1816,L9,H,D
33.143736,-115.447121,039,037,4405,3974,2023-10-10,1816,L9,H,D
33.14374,-115.447443,039,037,4404,3974,2023-10-10,1816,L9,L,D
33.143995,-115.446152,039,037,4408,3973,2023-10-10,1816,L9,L,D
33.143999,-115.446473,039,037,4407,3973,2023-10-10,1816,L9,H,D
33.144003,-115.446795,039,037,4406,3973,2023-10-10,1816,L9,H,D
33.144007,-115.447116,039,037,4405,3973,2023-10-10,1816,L9,H,D
33.144011,-115.447438,039,037,4404,3973,2023-10-10,1816,L9,H,D
33.144273,-115.44679,039,037,4406,3972,2023-10-10,1816,L9,H,D
33.144277,-115.447111,039,037,4405,3972,2023-10-10,1816,L9,H,D
33.144281,-115.447433,039,037,4404,3972,2023-10-10,1816,L9,L,D
33.144544,-115.446785,039,037,4406,3971,2023-10-10,1816,L9,L,D
33.579616,-116.033156,039,037,2568,2385,2023-10-10,1816,L9,L,D
33.579619,-116.03348,039,037,2567,2385,2023-10-10,1816,L9,L,D
33.579621,-116.033803,039,037,2566,2385,2023-10-10,1816,L9,H,D
33.579884,-116.03283,039,037,2569,2384,2023-10-10,1816,L9,H,D
33.579887,-116.033153,039,037,2568,2384,2023-10-10,1816,L9,H,D
33.579889,-116.033477,039,037,2567,2384,2023-10-10,1816,L9,H,D
33.579892,-116.0338,039,037,2566,2384,2023-10-10,1816,L9,H,D
33.579897,-116.034446,039,037,2564,2384,2023-10-10,1816,L9,H,D
33.580155,-116.032827,039,037,2569,2383,2023-10-10,1816,L9,H,D
33.580157,-116.03315,039,037,2568,2383,2023-10-10,1816,L9,H,D
33.58016,-116.033474,039,037,2567,2383,2023-10-10,1816,L9,H,D
33.580162,-116.033797,039,037,2566,2383,2023-10-10,1816,L9,H,D